year,state,agdistrict,county,region,commodity,dataitem,domaincategory,domain,acres,value,cv
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GUAVAS,GUAVAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,16.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,30.1
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,22.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,37,8.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,9.5
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,MANGOES,MANGOES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,3,27.3
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,9.1
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,7,9.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"2,006",9.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,749,11.8
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"40,144",7.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"4,145",13.1
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"11,285",11.1
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",TENANT,TENURE,,"2,522",28.9
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"17,952",(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION",NOT SPECIFIED,TOTAL,,58,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, 3 TO 4 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,26,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, 5 TO 9 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,78,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, GE 10 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,188,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, LT 3 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,20,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,46,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORANGES,"ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,214,5.3
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,24,(L)
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORANGES,"ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,119,7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),AREA BEARING & NON-BEARING,,284,10.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),AREA BEARING & NON-BEARING,,6,6.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),AREA BEARING & NON-BEARING,,24,4.5
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),AREA BEARING & NON-BEARING,,1,9
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),AREA BEARING & NON-BEARING,,143,6.1
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),AREA BEARING & NON-BEARING,,2,6.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),AREA BEARING & NON-BEARING,,2,10.5
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,460,5.9
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,414,5.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PASSION FRUIT,PASSION FRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,42
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,32,9.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,"PEACHES, CLINGSTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,21,14.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,"PEACHES, FREESTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,14,12.6
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,14,20.3
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,"PEARS, (EXCL BARTLETT) - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,10,26.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,"PEARS, BARTLETT - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,4,22.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,4,24.5
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,2,29.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PECANS,"PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,2,29.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PERSIMMONS,PERSIMMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,13.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,52,9.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,3,19
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,PLUMS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,8,8.4
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,8,8.6
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,POMEGRANATES,POMEGRANATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,13,10.7
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,TANGERINES,TANGELOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,8,15.2
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,TANGERINES,TANGERINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,4,7.5
2012,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,6,6.1
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ALMONDS,ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,6,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,78,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,APRICOTS,APRICOTS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,7,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,AVOCADOS,AVOCADOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,68,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,DATES,DATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,3,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,FIGS,FIGS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,8,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,35,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,32,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GUAVAS,GUAVAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,1,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,9,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,36,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,3,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"2,272",
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,862,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"50,422",
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"6,819",
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,227,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",TENANT,TENURE,,477,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"7,523",
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORANGES,"ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,233,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORANGES,"ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,128,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),AREA BEARING & NON-BEARING,,281,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),AREA BEARING & NON-BEARING,,3,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),AREA BEARING & NON-BEARING,,39,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),AREA BEARING & NON-BEARING,,2,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),AREA BEARING & NON-BEARING,,146,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),AREA BEARING & NON-BEARING,,1,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),AREA BEARING & NON-BEARING,,1,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,472,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,472,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,17,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,"PEACHES, CLINGSTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,11,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEACHES,"PEACHES, FREESTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,7,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,12,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,"PEARS, (EXCL BARTLETT) - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,9,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PEARS,"PEARS, BARTLETT - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,4,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,4,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PERSIMMONS,PERSIMMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,50,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,1,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,PLUMS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,POMEGRANATES,POMEGRANATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,9,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,TANGERINES,TANGELOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,7,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,TANGERINES,TANGERINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,9,
2007,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,7,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,ALMONDS,ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,10,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,51,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,APRICOTS,APRICOTS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,9,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,AVOCADOS,AVOCADOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,42,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,8,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,DATES,DATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,6,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,FIGS,FIGS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,53,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,16,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,GUAVAS,GUAVAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,3,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,22,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,1,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,8,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"2,093",
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,702,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,OPERATORS,"OPERATORS, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"47,027",
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"26,380",
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,580,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",TENANT,TENURE,,888,
2002,CALIFORNIA,SOUTHERN CALIFORNIA,SAN BERNARDINO,6071,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"27,848",
